sample_id,escenario,vehicle_type,is_autonomous,gnss_speed_kmh,gnss_ramp_grade,lidar_obstacle_dist_m,lidar_visibility_index,op_perclos_score,turno_horas_acumuladas,op_steering_jerk_stddev,op_harsh_braking_count,ttc_raw_sec,effective_ttc_sec,collision_risk_label
DSTM-03860,A,CAT_797F_MANUAL,0,41.18,13.16,31.57,0.613,0.162,2.8,4.0,0,2.46,0.44,1
DSTM-03861,C,CAMIONETA_4x4,0,26.32,4.12,29.27,0.956,0.185,8.5,2.57,2,3.94,2.3,1
DSTM-03862,A,CAT_797F_MANUAL,0,35.98,10.73,128.19,0.763,0.144,10.4,1.24,2,12.02,10.07,0
DSTM-03863,D,CAT_797F_MANUAL,0,24.93,6.15,86.4,0.335,0.035,4.7,4.32,0,11.26,9.63,0
DSTM-03864,B,CAT_797F_MANUAL,0,17.16,1.94,64.83,0.781,0.051,3.1,0.43,2,14.13,12.64,0
DSTM-03865,E,KOMATSU_930E_AHS,1,25.58,6.71,115.74,0.806,0.096,14.0,0.15,0,15.49,15.05,0
DSTM-03866,B,CAT_797F_MANUAL,0,14.6,3.28,9.15,0.884,0.02,10.3,3.4,0,2.08,0.67,1
DSTM-03867,C,KOMATSU_930E_AHS,1,24.92,8.51,22.12,0.988,0.025,14.3,0.15,0,2.42,2.06,1
DSTM-03868,B,CAT_797F_MANUAL,0,17.37,1.59,27.13,0.963,0.141,7.9,2.2,0,8.26,6.75,0
DSTM-03869,C,CAT_797F_MANUAL,0,38.18,7.35,133.94,0.888,0.218,8.6,4.31,1,12.36,10.68,0
DSTM-03870,C,CAMIONETA_4x4,0,23.92,8.56,33.9,0.936,0.457,8.5,6.05,1,4.05,1.6,1
DSTM-03871,B,CAMIONETA_4x4,0,37.63,3.31,17.26,0.999,0.297,3.8,1.56,2,1.52,-0.45,1
DSTM-03872,A,CAT_797F_MANUAL,0,39.69,4.89,59.26,0.832,0.131,10.6,1.5,0,5.36,3.74,1
DSTM-03873,A,KOMATSU_930E_AHS,1,36.81,5.97,98.86,0.77,0.052,12.5,0.15,0,9.95,9.51,0
DSTM-03874,A,CAMIONETA_4x4,0,48.68,10.67,13.79,0.785,0.385,1.9,6.49,0,0.92,-1.44,1
DSTM-03875,E,KOMATSU_930E_AHS,1,31.59,9.84,11.28,0.808,0.061,15.8,0.15,0,1.19,0.75,1
DSTM-03876,B,CAT_797F_MANUAL,0,9.35,3.86,2.0,0.968,0.279,6.3,5.73,1,1.53,-0.45,1
DSTM-03877,A,CAT_797F_MANUAL,0,40.51,6.56,129.99,0.591,0.188,10.2,6.35,1,11.42,9.53,0
DSTM-03878,E,KOMATSU_930E_AHS,1,35.35,11.83,54.06,0.936,0.073,13.9,0.15,0,4.98,4.6,0
DSTM-03879,A,CAMIONETA_4x4,0,39.36,11.36,81.23,0.739,0.219,4.7,1.38,1,7.49,5.35,0
DSTM-03880,B,PALA_PH_4100XPC,0,4.44,3.35,81.97,0.839,0.234,9.2,5.4,3,107.64,105.8,0
DSTM-03881,D,CAMIONETA_4x4,0,34.09,6.28,91.87,0.393,0.357,5.7,4.07,2,11.14,8.76,0
DSTM-03882,E,KOMATSU_930E_AHS,1,27.52,9.33,127.27,0.961,0.021,8.0,0.15,0,16.86,16.47,0
DSTM-03883,D,CAMIONETA_4x4,0,41.05,7.38,32.55,0.389,0.031,2.4,5.36,1,2.72,1.11,1
DSTM-03884,C,CAT_797F_MANUAL,0,27.85,6.23,23.21,0.814,0.184,7.7,3.62,1,2.63,0.85,1
DSTM-03885,E,KOMATSU_930E_AHS,1,26.48,11.58,21.27,0.902,0.038,9.4,0.15,0,3.24,2.85,1
DSTM-03886,A,CAT_797F_MANUAL,0,52.48,7.02,66.41,0.589,0.087,3.1,6.85,2,4.57,3.07,1
DSTM-03887,E,KOMATSU_930E_AHS,1,25.79,9.64,75.24,0.777,0.05,14.2,0.15,0,10.94,10.49,0
DSTM-03888,D,CAT_797F_MANUAL,0,23.47,9.26,10.69,0.551,0.077,8.7,6.38,0,1.01,-0.76,1
DSTM-03889,E,CAMIONETA_4x4,0,37.84,10.74,49.76,0.876,0.073,9.2,1.71,2,5.29,3.67,1
DSTM-03890,B,CAT_797F_MANUAL,0,19.02,4.16,16.87,0.896,0.074,5.7,4.74,0,3.95,2.53,1
DSTM-03891,A,CAT_797F_MANUAL,0,38.15,11.04,10.74,0.505,0.175,6.3,0.92,2,0.87,-1.26,1
DSTM-03892,D,KOMATSU_930E_AHS,1,31.1,12.76,23.43,0.564,0.087,9.6,0.15,0,2.87,2.29,1
DSTM-03893,C,CAT_797F_MANUAL,0,40.66,11.62,179.98,0.802,0.36,9.4,2.34,2,16.35,13.94,0
DSTM-03894,C,CAMIONETA_4x4,0,30.34,7.7,97.41,0.776,0.601,8.5,7.62,1,13.14,10.4,0
DSTM-03895,E,CAMIONETA_4x4,0,42.79,8.75,74.47,0.749,0.065,7.0,3.52,2,6.68,5.13,0
DSTM-03896,C,CAT_797F_MANUAL,0,38.86,6.94,90.31,0.912,0.441,10.8,2.17,0,8.08,5.73,0
DSTM-03897,B,PALA_PH_4100XPC,0,0.0,3.4,3.14,0.949,0.268,11.1,3.91,1,11.0,9.04,1
DSTM-03898,B,PALA_PH_4100XPC,0,2.2,6.54,13.26,0.941,0.157,3.1,4.11,2,30.02,28.41,0
DSTM-03899,A,KOMATSU_930E_AHS,1,37.01,8.37,51.7,0.59,0.021,22.7,0.15,0,5.28,4.72,0
DSTM-03900,A,KOMATSU_930E_AHS,1,39.47,7.86,18.76,0.724,0.07,7.1,0.15,0,2.21,1.73,1
DSTM-03901,A,KOMATSU_930E_AHS,1,38.0,8.03,9.22,0.544,0.091,3.6,0.15,0,0.9,0.33,1
DSTM-03902,D,CAT_797F_MANUAL,0,35.57,11.13,20.1,0.56,0.045,3.5,4.99,1,2.01,0.12,1
DSTM-03903,D,CAMIONETA_4x4,0,35.16,8.38,24.36,0.51,0.12,5.0,4.29,1,2.4,0.69,1
DSTM-03904,C,CAT_797F_MANUAL,0,28.92,11.45,48.48,0.933,0.084,10.5,4.92,1,5.46,3.85,1
DSTM-03905,B,CAT_797F_MANUAL,0,7.27,2.52,15.5,0.821,0.085,5.4,3.41,1,5.78,4.21,0
DSTM-03906,D,CAT_797F_MANUAL,0,24.38,10.65,37.77,0.535,0.078,8.2,1.25,3,5.59,3.79,1
DSTM-03907,D,CAT_797F_MANUAL,0,30.82,8.85,60.98,0.26,0.23,2.2,8.22,3,7.24,5.08,0
DSTM-03908,E,KOMATSU_930E_AHS,1,26.06,5.67,27.97,0.774,0.081,13.2,0.15,0,4.02,3.56,1
DSTM-03909,C,CAT_797F_MANUAL,0,35.25,9.42,10.38,0.898,0.227,11.0,7.56,2,0.95,-0.93,1
DSTM-03910,D,KOMATSU_930E_AHS,1,32.49,10.74,193.41,0.272,0.041,13.8,0.15,0,20.68,19.96,0
DSTM-03911,C,CAT_797F_MANUAL,0,25.74,8.36,200.0,0.867,0.109,8.6,3.95,1,27.52,25.8,0
DSTM-03912,C,CAT_797F_MANUAL,0,37.95,13.01,14.54,0.939,0.293,10.5,12.0,3,1.36,-0.93,1
DSTM-03913,E,KOMATSU_930E_AHS,1,23.76,12.19,88.93,0.794,0.053,16.9,0.15,0,11.63,11.18,0
DSTM-03914,B,CAT_797F_MANUAL,0,14.16,5.13,9.51,0.887,0.035,5.6,4.96,0,2.66,1.3,1
DSTM-03915,B,CAT_797F_MANUAL,0,15.64,4.08,2.0,0.816,0.193,2.5,2.28,0,0.97,-0.83,1
DSTM-03916,B,CAT_797F_MANUAL,0,14.29,4.34,12.49,0.805,0.075,11.5,4.36,1,3.92,2.38,1
DSTM-03917,C,CAT_797F_MANUAL,0,32.66,3.92,30.08,0.937,0.273,9.1,5.9,1,3.53,1.66,1
DSTM-03918,C,KOMATSU_930E_AHS,1,33.32,7.59,23.12,0.81,0.032,21.1,0.15,0,2.53,2.08,1
DSTM-03919,D,CAT_797F_MANUAL,0,25.67,9.38,47.41,0.542,0.073,8.2,2.59,1,6.28,4.62,0
DSTM-03920,B,CAMIONETA_4x4,0,41.16,4.24,27.91,0.848,0.126,4.2,4.04,1,1.92,0.33,1
DSTM-03921,A,CAT_797F_MANUAL,0,37.52,9.99,59.52,0.778,0.195,5.5,3.38,2,5.3,3.29,1
DSTM-03922,E,KOMATSU_930E_AHS,1,18.24,9.08,18.43,0.826,0.021,21.6,0.15,0,3.96,3.53,1
DSTM-03923,B,PALA_PH_4100XPC,0,2.25,4.67,10.21,0.811,0.139,10.3,2.43,1,13.72,12.08,0
DSTM-03924,E,KOMATSU_930E_AHS,1,28.91,7.88,66.51,0.821,0.043,8.9,0.15,0,7.96,7.53,0
DSTM-03925,A,CAMIONETA_4x4,0,53.54,10.42,10.34,0.619,0.167,4.8,2.35,3,0.57,-1.5,1
DSTM-03926,C,KOMATSU_930E_AHS,1,29.84,10.78,199.84,0.823,0.044,0.5,0.15,0,26.33,25.88,0
DSTM-03927,C,CAT_797F_MANUAL,0,24.51,9.79,23.33,0.884,0.14,9.6,0.62,3,2.93,1.13,1
DSTM-03928,D,CAT_797F_MANUAL,0,24.41,7.87,38.26,0.468,0.136,1.8,2.31,2,5.02,3.09,1
DSTM-03929,A,KOMATSU_930E_AHS,1,40.73,4.8,86.51,0.625,0.069,20.7,0.15,0,7.39,6.85,0
DSTM-03930,E,KOMATSU_930E_AHS,1,29.42,5.39,29.0,0.735,0.021,23.7,0.15,0,3.5,3.04,1
DSTM-03931,C,CAT_797F_MANUAL,0,35.6,7.53,106.46,0.949,0.41,10.3,2.44,0,10.26,8.02,0
DSTM-03932,C,CAT_797F_MANUAL,0,27.75,7.95,78.59,0.895,0.353,11.7,1.62,2,9.51,7.43,0
DSTM-03933,C,CAMIONETA_4x4,0,32.03,7.29,15.52,0.9,0.311,11.4,2.85,2,2.16,0.06,1
DSTM-03934,A,CAMIONETA_4x4,0,54.16,9.84,62.24,0.85,0.15,8.5,2.44,5,4.43,2.62,1
DSTM-03935,C,CAT_797F_MANUAL,0,48.72,6.43,15.52,0.892,0.378,9.4,1.55,1,1.07,-1.14,1
DSTM-03936,B,CAT_797F_MANUAL,0,12.26,2.49,121.22,0.761,0.067,11.5,4.35,3,31.58,30.11,0
DSTM-03937,B,PALA_PH_4100XPC,0,7.02,2.21,21.92,0.772,0.11,9.7,0.32,0,22.56,20.86,0
DSTM-03938,C,CAMIONETA_4x4,0,35.32,4.6,107.04,0.804,0.09,7.7,2.41,2,9.91,8.43,0
DSTM-03939,C,CAMIONETA_4x4,0,37.34,7.76,45.06,0.975,0.283,8.5,0.58,2,4.68,2.71,1
DSTM-03940,A,KOMATSU_930E_AHS,1,38.41,8.83,129.02,0.839,0.11,1.2,0.15,0,12.66,12.22,0
DSTM-03941,A,KOMATSU_930E_AHS,1,30.74,13.27,31.47,0.666,0.02,17.0,0.15,0,3.97,3.46,1
DSTM-03942,A,CAT_797F_MANUAL,0,47.26,12.41,54.68,0.856,0.155,4.9,4.7,1,4.35,2.34,1
DSTM-03943,A,KOMATSU_930E_AHS,1,35.7,6.52,107.34,0.703,0.061,6.7,0.15,0,10.68,10.2,0
DSTM-03944,C,CAT_797F_MANUAL,0,31.6,5.71,41.52,0.829,0.224,12.0,2.78,0,5.28,3.47,1
DSTM-03945,A,CAMIONETA_4x4,0,44.44,14.74,155.24,0.75,0.091,7.1,3.1,4,12.63,10.61,0
DSTM-03946,E,KOMATSU_930E_AHS,1,29.36,14.43,15.24,0.897,0.082,8.5,0.15,0,1.72,1.31,1
DSTM-03947,A,CAT_797F_MANUAL,0,45.47,8.1,10.55,0.575,0.37,1.5,3.32,2,0.78,-1.59,1
DSTM-03948,A,CAT_797F_MANUAL,0,44.49,11.53,85.06,0.781,0.043,2.1,3.5,1,7.3,5.66,0
DSTM-03949,E,CAMIONETA_4x4,0,34.11,6.6,98.26,0.886,0.086,5.7,1.13,0,9.91,8.32,0
DSTM-03950,B,CAT_797F_MANUAL,0,21.94,4.59,37.92,0.82,0.163,2.1,1.31,3,6.29,4.62,0
DSTM-03951,B,PALA_PH_4100XPC,0,0.89,2.49,40.19,0.861,0.153,10.1,4.02,0,60.76,59.18,0
DSTM-03952,E,CAMIONETA_4x4,0,41.9,7.58,14.75,0.892,0.383,8.7,6.3,1,1.3,-1.0,1
DSTM-03953,E,KOMATSU_930E_AHS,1,23.03,6.54,40.05,0.83,0.039,3.0,0.15,0,6.89,6.43,0
DSTM-03954,D,KOMATSU_930E_AHS,1,37.14,13.87,82.25,0.366,0.02,2.8,0.15,0,7.19,6.51,0
DSTM-03955,A,KOMATSU_930E_AHS,1,24.81,8.25,90.54,0.74,0.062,8.8,0.15,0,13.02,12.56,0
DSTM-03956,C,CAT_797F_MANUAL,0,33.6,5.97,97.0,1.0,0.24,8.4,4.6,1,10.49,8.67,0
DSTM-03957,E,CAMIONETA_4x4,0,28.82,10.07,78.02,0.821,0.097,2.0,5.05,0,9.14,7.52,0
DSTM-03958,E,CAMIONETA_4x4,0,35.85,6.78,194.83,0.964,0.41,2.9,1.58,2,19.14,16.88,0
DSTM-03959,A,KOMATSU_930E_AHS,1,39.44,9.07,49.92,0.634,0.048,3.3,0.15,0,5.59,5.05,0
DSTM-03960,B,CAT_797F_MANUAL,0,11.0,4.43,9.91,0.914,0.29,7.6,1.38,0,3.18,1.22,1
DSTM-03961,B,CAMIONETA_4x4,0,36.48,2.23,58.79,0.88,0.188,7.6,2.25,1,5.06,3.32,1
DSTM-03962,A,CAT_797F_MANUAL,0,40.88,8.52,20.2,0.721,0.071,2.3,2.88,3,1.55,-0.07,1
DSTM-03963,D,CAT_797F_MANUAL,0,21.33,10.39,18.05,0.362,0.104,10.7,0.71,1,2.12,0.19,1
DSTM-03964,B,CAT_797F_MANUAL,0,13.59,4.52,17.46,0.921,0.283,1.7,4.73,0,4.14,2.29,1
DSTM-03965,B,CAMIONETA_4x4,0,48.72,3.43,14.49,0.942,0.119,7.8,1.32,2,1.08,-0.36,1
DSTM-03966,A,CAMIONETA_4x4,0,42.39,7.88,55.12,0.749,0.106,6.7,1.39,1,4.31,2.83,1
DSTM-03967,C,CAMIONETA_4x4,0,24.4,12.2,87.77,0.871,0.453,10.1,4.7,1,11.74,8.93,0
DSTM-03968,A,KOMATSU_930E_AHS,1,35.57,5.26,69.61,0.589,0.031,23.5,0.15,0,6.42,5.89,0
DSTM-03969,B,CAT_797F_MANUAL,0,9.15,5.53,23.83,0.94,0.068,11.5,5.48,0,7.88,6.55,0
DSTM-03970,A,CAT_797F_MANUAL,0,31.71,9.32,102.35,0.604,0.084,8.0,2.38,1,11.12,9.4,0
DSTM-03971,E,CAMIONETA_4x4,0,38.79,4.68,3.66,0.865,0.176,1.2,2.54,1,0.72,-0.91,1
DSTM-03972,A,CAT_797F_MANUAL,0,47.81,10.25,117.01,0.828,0.176,6.8,3.13,1,8.82,6.87,0
DSTM-03973,C,CAT_797F_MANUAL,0,25.64,5.74,32.44,0.932,0.174,10.0,1.24,0,5.13,3.47,1
DSTM-03974,A,KOMATSU_930E_AHS,1,38.3,10.9,15.96,0.829,0.041,6.8,0.15,0,1.78,1.34,1
DSTM-03975,A,CAMIONETA_4x4,0,47.21,9.31,11.65,0.566,0.094,4.7,3.48,0,0.81,-1.01,1
DSTM-03976,A,KOMATSU_930E_AHS,1,26.68,7.8,126.25,0.597,0.091,17.1,0.15,0,14.41,13.84,0
DSTM-03977,A,CAT_797F_MANUAL,0,49.03,9.01,55.1,0.654,0.342,1.6,11.39,1,3.82,1.55,1
DSTM-03978,A,CAT_797F_MANUAL,0,52.47,8.39,17.33,0.597,0.089,2.8,0.8,0,1.24,-0.34,1
DSTM-03979,C,KOMATSU_930E_AHS,1,30.94,11.24,38.82,0.784,0.107,3.6,0.15,0,4.99,4.53,0
DSTM-03980,D,CAT_797F_MANUAL,0,30.14,4.74,70.73,0.223,0.128,9.9,1.5,0,8.6,6.67,0
DSTM-03981,A,KOMATSU_930E_AHS,1,37.82,7.74,200.0,0.61,0.025,7.8,0.15,0,20.15,19.61,0
DSTM-03982,B,CAT_797F_MANUAL,0,10.93,4.07,17.34,0.872,0.411,3.7,12.41,0,3.04,0.76,1
DSTM-03983,C,CAT_797F_MANUAL,0,25.64,5.75,33.79,0.951,0.333,7.9,5.84,2,4.76,2.75,1
DSTM-03984,A,CAMIONETA_4x4,0,63.06,9.54,18.4,0.771,0.088,5.7,10.17,1,1.27,-0.48,1
DSTM-03985,B,CAT_797F_MANUAL,0,13.17,3.97,59.43,0.899,0.174,4.4,6.84,2,19.39,17.76,0
DSTM-03986,A,CAT_797F_MANUAL,0,49.01,11.96,25.01,0.765,0.032,1.3,1.74,1,1.85,0.09,1
DSTM-03987,A,CAMIONETA_4x4,0,53.37,8.71,199.88,0.808,0.03,7.8,1.62,2,13.68,12.18,0
DSTM-03988,C,CAT_797F_MANUAL,0,28.61,11.57,7.31,0.735,0.319,9.3,4.84,2,1.04,-1.29,1
DSTM-03989,E,KOMATSU_930E_AHS,1,27.08,5.45,62.02,0.816,0.062,12.9,0.15,0,6.71,6.23,0
DSTM-03990,E,CAMIONETA_4x4,0,28.29,9.1,25.53,0.971,0.089,6.4,2.17,0,3.33,1.76,1
DSTM-03991,E,KOMATSU_930E_AHS,1,22.03,4.57,113.62,0.805,0.056,1.0,0.15,0,18.6,18.15,0
DSTM-03992,B,CAT_797F_MANUAL,0,10.9,4.19,4.98,0.966,0.056,10.2,0.68,1,2.64,1.3,1
DSTM-03993,A,CAT_797F_MANUAL,0,43.3,10.12,147.19,0.647,0.043,7.0,1.23,1,12.64,10.88,0
DSTM-03994,B,PALA_PH_4100XPC,0,6.3,2.25,114.53,0.732,0.048,6.9,2.57,2,118.9,117.48,0
DSTM-03995,A,CAMIONETA_4x4,0,54.24,7.98,16.45,0.636,0.049,2.4,4.13,1,1.15,-0.45,1
DSTM-03996,A,KOMATSU_930E_AHS,1,32.4,10.06,31.33,0.773,0.053,19.1,0.15,0,2.87,2.43,1
DSTM-03997,A,CAMIONETA_4x4,0,54.71,7.33,13.69,0.628,0.195,5.8,3.62,0,1.22,-0.63,1
DSTM-03998,C,CAMIONETA_4x4,0,38.52,7.12,37.03,0.916,0.264,9.1,4.45,2,3.66,1.79,1
DSTM-03999,B,CAMIONETA_4x4,0,45.45,2.77,29.74,0.917,0.185,6.5,5.05,0,2.14,0.51,1
DSTM-04000,A,CAT_797F_MANUAL,0,42.18,7.53,79.52,0.741,0.363,4.6,2.2,1,6.58,4.22,0
DSTM-04001,D,KOMATSU_930E_AHS,1,25.32,8.81,88.99,0.539,0.048,11.5,0.15,0,11.88,11.3,0
DSTM-04002,B,PALA_PH_4100XPC,0,0.0,3.79,79.42,0.886,0.036,10.9,1.73,0,151.93,150.51,0
DSTM-04003,E,KOMATSU_930E_AHS,1,25.9,7.66,15.49,0.936,0.026,9.4,0.15,0,2.29,1.89,1
DSTM-04004,A,CAMIONETA_4x4,0,50.7,9.29,38.49,0.545,0.043,8.9,1.88,1,3.11,1.4,1
DSTM-04005,C,CAT_797F_MANUAL,0,28.11,10.92,109.86,0.907,0.109,7.8,1.47,1,13.44,11.65,0
DSTM-04006,A,CAT_797F_MANUAL,0,44.68,10.2,107.1,0.584,0.207,1.9,0.66,1,8.74,6.62,0
DSTM-04007,C,KOMATSU_930E_AHS,1,37.61,7.24,49.51,0.961,0.023,6.3,0.15,0,4.83,4.46,0
DSTM-04008,A,CAT_797F_MANUAL,0,37.13,10.02,18.57,0.716,0.363,9.8,8.88,3,2.16,-0.25,1
DSTM-04009,A,KOMATSU_930E_AHS,1,45.19,8.09,152.68,0.733,0.02,13.2,0.15,0,12.5,11.99,0
DSTM-04010,C,KOMATSU_930E_AHS,1,19.99,5.52,85.96,0.871,0.02,2.9,0.15,0,14.61,14.22,0
DSTM-04011,B,PALA_PH_4100XPC,0,0.49,7.62,2.67,0.987,0.194,10.3,2.97,0,6.34,4.58,1
DSTM-04012,A,KOMATSU_930E_AHS,1,42.26,12.82,107.63,0.666,0.06,12.0,0.15,0,8.99,8.46,0
DSTM-04013,E,KOMATSU_930E_AHS,1,37.0,8.58,18.15,0.746,0.028,22.9,0.15,0,1.79,1.34,1
DSTM-04014,A,CAT_797F_MANUAL,0,35.02,7.9,53.43,0.723,0.2,4.7,0.93,2,5.61,3.72,1
DSTM-04015,C,CAT_797F_MANUAL,0,33.6,8.04,72.56,0.839,0.53,8.4,8.99,0,7.73,5.12,0
DSTM-04016,C,KOMATSU_930E_AHS,1,27.51,8.67,10.01,0.837,0.062,3.1,0.15,0,1.49,1.05,1
DSTM-04017,B,CAT_797F_MANUAL,0,13.91,1.77,12.51,0.931,0.084,8.2,1.73,1,2.59,1.24,1
DSTM-04018,C,CAT_797F_MANUAL,0,29.33,10.07,17.01,0.933,0.335,9.7,3.38,2,2.08,-0.19,1
DSTM-04019,A,KOMATSU_930E_AHS,1,35.39,11.09,53.59,0.665,0.086,15.3,0.15,0,5.06,4.54,0
DSTM-04020,D,CAT_797F_MANUAL,0,33.27,11.18,19.96,0.258,0.056,1.6,1.31,0,2.35,0.44,1
DSTM-04021,A,CAT_797F_MANUAL,0,37.33,7.8,10.09,0.702,0.249,3.9,1.22,2,0.77,-1.27,1
DSTM-04022,A,KOMATSU_930E_AHS,1,37.08,11.46,29.98,0.716,0.026,8.3,0.15,0,3.06,2.58,1
DSTM-04023,B,CAT_797F_MANUAL,0,19.9,4.1,18.42,0.976,0.15,1.4,1.14,1,3.38,1.77,1
DSTM-04024,E,KOMATSU_930E_AHS,1,26.13,4.9,24.71,0.864,0.02,18.6,0.15,0,3.21,2.79,1
DSTM-04025,D,CAT_797F_MANUAL,0,45.12,8.36,125.8,0.394,0.221,7.2,0.87,1,9.25,7.07,0
DSTM-04026,E,KOMATSU_930E_AHS,1,35.67,6.96,28.78,0.76,0.046,15.5,0.15,0,2.73,2.25,1
DSTM-04027,D,CAT_797F_MANUAL,0,23.97,9.82,32.42,0.527,0.149,4.2,3.76,3,4.4,2.48,1
DSTM-04028,D,CAT_797F_MANUAL,0,23.29,7.47,4.01,0.355,0.223,6.2,1.97,2,1.13,-1.01,1
DSTM-04029,C,CAMIONETA_4x4,0,31.2,10.08,74.29,0.953,0.37,9.1,0.94,3,8.9,6.56,0
DSTM-04030,E,CAMIONETA_4x4,0,34.59,12.28,59.08,0.993,0.271,3.2,5.4,2,6.15,3.93,1
DSTM-04031,C,CAT_797F_MANUAL,0,26.84,8.92,9.66,0.934,0.439,10.3,6.48,1,1.59,-0.82,1
DSTM-04032,B,CAT_797F_MANUAL,0,11.47,4.6,126.15,0.745,0.078,5.0,6.2,1,39.33,37.91,0
DSTM-04033,C,KOMATSU_930E_AHS,1,22.53,9.79,70.77,0.839,0.029,3.6,0.15,0,12.26,11.83,0
DSTM-04034,C,CAT_797F_MANUAL,0,31.65,7.06,26.85,0.925,0.138,11.7,6.02,0,3.81,2.19,1
DSTM-04035,A,CAT_797F_MANUAL,0,39.34,12.73,8.66,0.764,0.269,9.6,3.77,0,0.95,-1.19,1
DSTM-04036,B,PALA_PH_4100XPC,0,0.49,2.43,73.67,0.887,0.285,4.5,7.26,1,114.01,111.98,0
DSTM-04037,B,PALA_PH_4100XPC,0,2.11,1.86,27.85,0.737,0.03,9.4,1.22,1,44.54,43.06,0
DSTM-04038,D,CAMIONETA_4x4,0,39.55,8.23,39.56,0.367,0.097,10.4,5.53,3,3.98,2.22,1
DSTM-04039,B,CAT_797F_MANUAL,0,12.87,5.05,6.57,1.0,0.02,5.4,4.98,0,2.26,0.95,1
DSTM-04040,D,CAT_797F_MANUAL,0,30.64,9.34,114.61,0.369,0.053,3.7,1.48,3,12.97,11.17,0
DSTM-04041,B,CAMIONETA_4x4,0,41.5,3.91,8.34,0.805,0.062,5.6,4.21,1,0.75,-0.64,1
DSTM-04042,D,CAT_797F_MANUAL,0,29.87,11.9,45.14,0.561,0.204,5.2,2.45,1,5.5,3.22,1
DSTM-04043,A,CAT_797F_MANUAL,0,45.76,11.46,199.34,0.586,0.156,10.5,3.42,2,15.02,12.87,0
DSTM-04044,E,CAMIONETA_4x4,0,42.46,12.8,20.39,0.974,0.117,4.0,4.67,1,1.53,-0.29,1
DSTM-04045,C,CAT_797F_MANUAL,0,22.85,7.07,40.15,0.942,0.169,9.1,4.69,0,5.95,4.41,0
DSTM-04046,B,PALA_PH_4100XPC,0,1.45,4.0,20.33,0.797,0.096,11.1,2.25,2,16.97,15.41,0
DSTM-04047,A,CAT_797F_MANUAL,0,47.18,10.23,79.77,0.734,0.23,2.4,4.71,3,6.12,4.08,0
DSTM-04048,B,CAT_797F_MANUAL,0,15.72,2.68,4.02,0.905,0.095,7.5,0.64,1,0.84,-0.54,1
DSTM-04049,B,PALA_PH_4100XPC,0,6.28,0.25,2.0,1.0,0.184,2.1,3.87,0,4.37,2.74,1
DSTM-04050,D,CAMIONETA_4x4,0,40.08,5.8,20.02,0.399,0.149,1.7,8.46,1,2.12,0.26,1
DSTM-04051,E,KOMATSU_930E_AHS,1,21.69,9.01,31.52,1.0,0.067,21.7,0.15,0,5.32,4.96,0
DSTM-04052,D,CAT_797F_MANUAL,0,30.81,5.63,92.61,0.465,0.103,6.6,2.21,3,11.06,9.38,0
DSTM-04053,C,CAT_797F_MANUAL,0,37.43,6.27,69.05,0.864,0.095,11.4,0.88,1,6.8,5.17,0
DSTM-04054,B,PALA_PH_4100XPC,0,0.83,2.01,24.59,0.994,0.136,6.9,1.4,2,45.37,43.8,0
DSTM-04055,D,CAT_797F_MANUAL,0,36.96,9.41,39.45,0.597,0.162,5.2,5.16,3,3.85,1.8,1
DSTM-04056,D,CAMIONETA_4x4,0,50.5,6.02,12.96,0.261,0.163,4.0,2.41,3,0.98,-1.04,1
DSTM-04057,B,PALA_PH_4100XPC,0,1.0,2.1,63.26,0.974,0.113,6.8,4.53,0,78.85,77.38,0
DSTM-04058,E,KOMATSU_930E_AHS,1,26.3,4.73,155.76,0.835,0.048,4.4,0.15,0,21.48,21.05,0
DSTM-04059,B,CAT_797F_MANUAL,0,10.93,3.66,19.95,0.815,0.055,2.7,9.53,0,5.61,4.18,0
DSTM-04060,D,CAMIONETA_4x4,0,36.28,9.04,14.65,0.254,0.13,2.4,5.67,1,1.32,-0.69,1
DSTM-04061,E,KOMATSU_930E_AHS,1,30.08,9.66,21.85,0.937,0.045,12.1,0.15,0,2.7,2.34,1
DSTM-04062,D,CAMIONETA_4x4,0,43.2,11.03,76.66,0.217,0.04,3.4,0.59,5,6.31,4.39,0
DSTM-04063,A,CAMIONETA_4x4,0,51.19,11.21,86.56,0.809,0.154,7.8,4.33,0,6.07,4.2,0
DSTM-04064,C,CAT_797F_MANUAL,0,27.2,12.35,200.0,0.793,0.211,7.8,0.6,2,28.8,26.73,0
DSTM-04065,A,CAT_797F_MANUAL,0,36.67,11.1,16.99,0.779,0.02,8.1,0.94,1,1.25,-0.47,1
DSTM-04066,D,CAT_797F_MANUAL,0,33.37,6.32,24.42,0.605,0.181,9.2,3.01,1,2.5,0.61,1
DSTM-04067,B,CAT_797F_MANUAL,0,20.5,3.35,5.64,0.952,0.223,5.1,4.19,0,1.36,-0.36,1
DSTM-04068,D,CAT_797F_MANUAL,0,30.36,5.96,49.89,0.278,0.033,4.4,6.23,1,5.68,4.02,0
DSTM-04069,E,CAMIONETA_4x4,0,35.77,8.38,49.0,0.866,0.062,3.8,10.91,0,4.71,3.24,1
DSTM-04070,A,CAT_797F_MANUAL,0,35.69,10.67,150.05,0.924,0.237,5.6,4.57,0,14.92,12.85,0
DSTM-04071,B,PALA_PH_4100XPC,0,3.45,2.4,67.25,0.834,0.235,8.9,4.02,1,69.62,67.77,0
